Survey,Year,Quarter,Area,SubArea,AphiaID,Species,LngtClass,CPUE_number_per_hour,DateofCalculation
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,70,0.5,20170914
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,80,1.5,20170914
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,90,1.5,20170914
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,100,2,20170914
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,110,0.5,20170914
NS-IBTS,2014,1,6,38F7,127387,Syngnathus acus,150,0.5,20170914
NS-IBTS,2014,1,6,38F7,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,38F8,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,38F8,127387,Syngnathus acus,90,2,20170914
NS-IBTS,2014,1,6,38F8,127387,Syngnathus acus,100,2,20170914
NS-IBTS,2014,1,6,38F8,127387,Syngnathus acus,110,2,20170914
NS-IBTS,2014,1,6,38F8,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,39F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,39F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,39F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,39F4,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,39F4,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,39F4,127387,Syngnathus acus,80,1,20170914
NS-IBTS,2014,1,6,39F4,127387,Syngnathus acus,100,1,20170914
NS-IBTS,2014,1,6,39F4,127387,Syngnathus acus,110,1,20170914
NS-IBTS,2014,1,6,39F4,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,39F5,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,39F5,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,39F5,127387,Syngnathus acus,70,1,20170914
NS-IBTS,2014,1,6,39F5,127387,Syngnathus acus,110,1,20170914
NS-IBTS,2014,1,6,39F5,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,39F6,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,39F6,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,39F6,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,39F7,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,39F7,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,39F7,127387,Syngnathus acus,110,1,20170914
NS-IBTS,2014,1,6,39F7,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,6,39F8,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,6,39F8,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,6,39F8,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,40F5,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,40F5,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,40F5,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,40F6,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,40F6,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,40F6,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,40F7,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,40F7,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,40F7,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,41F5,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,41F5,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,41F5,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,41F6,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,41F6,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,41F6,127387,Syngnathus acus,60,1,20170914
NS-IBTS,2014,1,7,41F6,127387,Syngnathus acus,90,1,20170914
NS-IBTS,2014,1,7,41F6,127387,Syngnathus acus,100,1,20170914
NS-IBTS,2014,1,7,41F6,127387,Syngnathus acus,150,2,20170914
NS-IBTS,2014,1,7,41F6,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,41F7,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,41F7,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,41F7,127387,Syngnathus acus,70,1,20170914
NS-IBTS,2014,1,7,41F7,127387,Syngnathus acus,80,2,20170914
NS-IBTS,2014,1,7,41F7,127387,Syngnathus acus,110,1,20170914
NS-IBTS,2014,1,7,41F7,127387,Syngnathus acus,120,4,20170914
NS-IBTS,2014,1,7,41F7,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,42F5,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,42F5,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,42F5,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,42F6,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,42F6,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,42F6,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,42F7,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,42F7,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,42F7,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,43F6,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,43F6,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,43F6,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,43F7,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,43F7,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,43F7,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,7,44F5,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,7,44F5,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,7,44F5,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,43F8,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,43F8,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,43F8,127389,Syngnathus rostellatus,130,1,20170914
NS-IBTS,2014,1,8,43F8,127389,Syngnathus rostellatus,150,1,20170914
NS-IBTS,2014,1,8,43F9,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,43F9,127387,Syngnathus acus,130,1.936,20170914
NS-IBTS,2014,1,8,43F9,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,44F8,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,44F8,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,44F8,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,44F8,127389,Syngnathus rostellatus,70,0.667,20170914
NS-IBTS,2014,1,8,44F8,127389,Syngnathus rostellatus,80,0.667,20170914
NS-IBTS,2014,1,8,44F8,127389,Syngnathus rostellatus,100,0.667,20170914
NS-IBTS,2014,1,8,44F9,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,44F9,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,44F9,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,44G0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,44G0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,44G0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,44G1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,44G1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,44G1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,44G1,127389,Syngnathus rostellatus,80,0.5,20170914
NS-IBTS,2014,1,8,44G1,127389,Syngnathus rostellatus,140,0.5,20170914
NS-IBTS,2014,1,8,45F9,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,45F9,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,45F9,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,45G0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,45G0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,45G0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,45G1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,45G1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,45G1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,46G0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,8,46G0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,8,46G0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,8,46G0,127389,Syngnathus rostellatus,130,0.667,20170914
NS-IBTS,2014,1,9,41G0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,41G0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,41G0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,41G1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,41G1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,41G1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,41G1,127389,Syngnathus rostellatus,100,1,20170914
NS-IBTS,2014,1,9,41G2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,41G2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,41G2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,42G1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,42G1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,42G1,127387,Syngnathus acus,200,0.667,20170914
NS-IBTS,2014,1,9,42G1,127387,Syngnathus acus,230,0.667,20170914
NS-IBTS,2014,1,9,42G1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,42G1,127389,Syngnathus rostellatus,100,0.667,20170914
NS-IBTS,2014,1,9,42G1,127389,Syngnathus rostellatus,110,0.667,20170914
NS-IBTS,2014,1,9,42G1,127389,Syngnathus rostellatus,130,0.667,20170914
NS-IBTS,2014,1,9,42G1,127389,Syngnathus rostellatus,140,0.667,20170914
NS-IBTS,2014,1,9,42G2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,42G2,127379,Entelurus aequoreus,470,0.667,20170914
NS-IBTS,2014,1,9,42G2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,42G2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,43G0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,43G0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,43G0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,43G1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,43G1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,43G1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,43G2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2014,1,9,43G2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2014,1,9,43G2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2014,1,9,43G2,127389,Syngnathus rostellatus,110,1,20170914
NS-IBTS,2014,1,9,43G2,127389,Syngnathus rostellatus,120,1,20170914
NS-IBTS,2014,1,9,43G2,127389,Syngnathus rostellatus,130,1,20170914
NS-IBTS,2014,1,9,43G2,127389,Syngnathus rostellatus,140,1,20170914
NS-IBTS,2015,1,1,44F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,44F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,44F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,44F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,44F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,44F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,44F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,44F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,45F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,45F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,45F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,45F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,45F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,45F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,45F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,45F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,45F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,45F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,45F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,45F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,45F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,45F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,45F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,45F3,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,45F4,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,45F4,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,45F4,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,45F4,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,46F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,46F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,46F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,46F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,46F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,46F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,46F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,46F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,46F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,46F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,46F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,46F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,46F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,46F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,46F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,46F3,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.70E+09,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.70E+09,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.70E+09,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.70E+09,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.70E+10,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.70E+10,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.70E+10,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.70E+10,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,47F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,47F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,47F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,47F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,47F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,47F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,47F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,47F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,47F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,47F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,47F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,47F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,47F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,47F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,47F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,47F3,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.80E+08,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+08,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+08,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+08,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.80E+09,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+09,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+09,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+09,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.80E+10,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+10,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+10,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.80E+10,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,48F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,48F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,48F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,48F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,48F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,48F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,48F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,48F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,48F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,48F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,48F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,48F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,48F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,48F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,48F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,48F3,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.90E+08,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+08,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+08,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+08,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.90E+09,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+09,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+09,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+09,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,4.90E+10,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+10,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+10,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,4.90E+10,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,49F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,49F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,49F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,49F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,49F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,49F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,49F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,49F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,49F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,49F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,49F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,49F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,49F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,49F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,49F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,49F3,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,5.00E+08,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+08,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+08,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+08,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,5.00E+09,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+09,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+09,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+09,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,5.00E+10,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+10,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+10,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,5.00E+10,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,50F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,50F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,50F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,50F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,50F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,50F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,50F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,50F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,50F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,50F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,50F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,50F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,50F3,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,50F3,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,50F3,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,50F3,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,5.10E+09,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,5.10E+09,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,5.10E+09,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,5.10E+09,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,5.10E+10,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,5.10E+10,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,5.10E+10,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,5.10E+10,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,51F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,51F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,51F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,51F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,51F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,51F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,51F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,51F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,1,51F2,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,1,51F2,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,1,51F2,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,1,51F2,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,10,28F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,10,28F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,10,28F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,10,28F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,10,29F0,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,10,29F0,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,10,29F0,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,10,29F0,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,10,29F1,127379,Entelurus aequoreus,0,0,20170914
NS-IBTS,2015,1,10,29F1,127387,Syngnathus acus,0,0,20170914
NS-IBTS,2015,1,10,29F1,127389,Syngnathus rostellatus,0,0,20170914
NS-IBTS,2015,1,10,29F1,127393,Syngnathus typhle,0,0,20170914
NS-IBTS,2015,1,10,30F0,127379,Entelurus aequoreus,0,0,20170914
